loiczid,deep
97933,1
97934,1
97935,1
97936,1
97937,1
97938,1
97939,1
97940,1
97941,1
97942,1
97943,1
97944,1
97945,1
97946,1
97947,1
97948,1
97949,1
97950,1
97951,1
97952,1
97953,1
97954,1
97955,1
97956,1
97957,1
97958,1
97963,1
97966,1
97967,1
97968,1
97969,1
97970,1
97971,1
97972,1
97973,1
97974,1
97975,1
97976,1
97977,1
97978,1
97979,1
97980,1
97981,1
97982,1
97983,1
97984,1
97985,1
97986,1
97987,1
97988,1
97989,1
97990,1
97991,1
97992,1
97993,1
97994,1
97995,1
97996,1
97997,1
97998,1
97999,1
98e3,1
98001,1
98002,1
98003,1
98004,1
98005,1
98006,1
98007,1
98008,1
98009,1
98010,1
98011,1
98012,1
98013,1
98014,1
98015,1
98016,1
98017,1
98018,1
98019,1
98020,1
98021,1
98022,1
98023,1
98024,1
98025,1
98026,1
98027,1
98028,1
98029,1
98030,1
98031,1
98032,1
98033,1
98034,1
98035,1
98036,1
98037,1
98038,1
98039,1
98040,1
98041,1
98042,1
98043,1
98044,1
98045,1
98046,1
98047,1
98048,1
98049,1
98050,1
98051,1
98052,1
98053,1
98054,1
98055,1
98056,1
98057,1
98058,1
98059,1
98060,1
98061,1
98062,1
98063,1
98064,1
98065,1
98066,1
98087,1
98088,1
98089,1
98090,1
98091,1
98092,1
98093,1
98094,1
98095,1
98109,1
98110,1
98128,1
98131,1
98132,1
98133,1
98139,1
98140,1
98141,1
98142,1
98143,1
98144,1
98145,1
98146,1
98147,1
98148,1
98149,1
98150,1
98151,1
98152,1
98153,1
98154,1
98155,1
98156,1
98157,1
98158,1
98159,1
98160,1
98161,1
98162,1
98163,1
98164,1
98165,1
98166,1
98167,1
98168,1
98169,1
98170,1
98171,1
98172,1
98173,1
98174,1
98175,1
98176,1
98177,1
98178,1
98179,1
98180,1
98181,1
98182,1
98183,1
98184,1
98185,1
98186,1
98187,1
98188,1
98189,1
98190,1
98191,1
98192,1
98193,1
98194,1
98195,1
98196,1
98197,1
98198,1
98199,1
98200,1
98201,1
98202,1
98203,1
98204,1
98205,1
98206,1
98207,1
98208,1
98209,1
98210,1
98211,1
98212,1
98213,1
98214,1
98215,1
98216,1
98217,1
98218,1
98219,1
98220,1
98221,1
98222,1
98223,1
98224,1
98225,1
98226,1
98227,1
98228,1
98229,1
98230,1
98231,1
98232,1
98233,1
98234,1
98235,1
98236,1
98237,1
98238,1
98239,1
98240,1
98241,1
98242,1
98243,1
98244,1
98245,1
98356,1
98357,1
98401,1
98402,1
98403,1
98404,1
98405,1
98406,1
98407,1
98408,1
98409,1
98410,1
98411,1
98412,1
98413,1
98414,1
98415,1
98517,1
98518,1
98519,1
98520,1
98521,1
98523,1
98525,1
98526,1
98527,1
98528,1
98529,1
98530,1
98531,1
98532,1
98533,1
98534,1
98535,1
98536,1
98537,1
98538,1
98539,1
98540,1
98541,1
98542,1
98543,1
98544,1
98545,1
98546,1
98547,1
98548,1
98549,1
98550,1
98551,1
98552,1
98553,1
98554,1
98555,1
98556,1
98557,1
98558,1
98559,1
98560,1
98561,1
98562,1
98563,1
98564,1
98565,1
98566,1
98567,1
98568,1
98569,1
98570,1
98571,1
98572,1
98573,1
98574,1
98575,1
98576,1
98577,1
98578,1
98579,1
98580,1
98581,1
98582,1
98583,1
98584,1
98585,1
98586,1
98587,1
98588,1
98589,1
98590,1
98591,1
98592,1
98593,1
98594,1
98595,1
98596,1
98597,1
98598,1
98599,1
98600,1
98601,1
98602,1
98603,1
98604,1
98605,1
98606,1
98607,1
98608,1
98609,1
98610,1
98611,1
98612,1
98613,1
98614,1
98615,1
98616,1
98617,1
98618,1
98619,1
98620,1
98621,1
98622,1
98623,1
98624,1
98625,1
98626,1
98627,1
98628,1
98629,1
98630,1
98631,1
98632,1
98633,1
98634,1
98635,1
98636,1
98637,1
98638,1
98639,1
98640,1
98641,1
98642,1
98643,1
98644,1
98645,1
98646,1
98647,1
98648,1
98649,1
98650,1
98651,1
98652,1
98653,1
98654,1
98655,1
98656,1
98657,1
98658,1
98659,1
98660,1
98661,1
98662,1
98663,1
98664,1
98665,1
98666,1
98667,1
98668,1
98669,1
98670,1
98671,1
98672,1
98673,1
98674,1
98675,1
98676,1
98677,1
98678,1
98679,1
98680,1
98681,1
98682,1
98683,1
98689,1
98690,1
98691,1
98692,1
98693,1
98694,1
98695,1
98696,1
98697,1
98698,1
98699,1
98700,1
98701,1
98702,1
98703,1
98704,1
98705,1
98706,1
98707,1
98708,1
98709,1
98710,1
98711,1
98712,1
98713,1
98714,1
98715,1
98716,1
98717,1
98718,1
98719,1
98720,1
98721,1
98722,1
98723,1
98724,1
98725,1
98726,1
98727,1
98728,1
98729,1
98730,1
98731,1
98732,1
98733,1
98734,1
98735,1
98736,1
98737,1
98738,1
98739,1
98740,1
98741,1
98742,1
98743,1
98744,1
98745,1
98746,1
98747,1
98748,1
98749,1
98750,1
98751,1
98752,1
98753,1
98754,1
98755,1
98756,1
98757,1
98758,1
98759,1
98760,1
98761,1
98762,1
98763,1
98764,1
98765,1
98766,1
98767,1
98768,1
98769,1
98770,1
98771,1
98772,1
98773,1
98774,1
98775,1
98776,1
98777,1
98778,1
98779,1
98780,1
98781,1
98782,1
98783,1
98784,1
98785,1
98786,1
98808,1
98809,1
98810,1
98811,1
98812,1
98813,1
98814,1
98815,1
98829,1
98830,1
98831,1
98832,1
98833,1
98837,1
98838,1
98839,1
98840,1
98850,1
98851,1
98852,1
98860,1
98861,1
98862,1
98863,1
98864,1
98865,1
98866,1
98867,1
98868,1
98869,1
98870,1
98871,1
98872,1
98873,1
98874,1
98875,1
98876,1
98877,1
98878,1
98879,1
98880,1
98881,1
98882,1
98883,1
98884,1
98885,1
98886,1
98887,1
98888,1
98889,1
98890,1
98891,1
98892,1
98893,1
98894,1
98895,1
98896,1
98897,1
98898,1
98899,1
98900,1
98901,1
98902,1
98903,1
98904,1
98905,1
98906,1
98907,1
98908,1
98909,1
98910,1
98911,1
98912,1
98913,1
98914,1
98915,1
98916,1
98917,1
98918,1
98919,1
98920,1
98921,1
98922,1
98923,1
98924,1
98925,1
98926,1
98927,1
98928,1
98929,1
98930,1
98931,1
98932,1
98933,1
98934,1
98935,1
98936,1
98937,1
98938,1
98939,1
98940,1
98941,1
98942,1
98943,1
98944,1
98945,1
98946,1
98947,1
98948,1
98949,1
98950,1
98951,1
98952,1
98953,1
98954,1
98955,1
98956,1
98957,1
98958,1
98959,1
98960,1
98961,1
98962,1
98963,1
98964,1
99076,1
99077,1
99121,1
99122,1
99123,1
99125,1
99126,1
99127,1
99128,1
99129,1
99130,1
99131,1
99132,1
99133,1
99134,1
99135,1
99136,1
99234,1
99235,1
99236,1
99237,1
99238,1
99239,1
99240,1
99241,1
99242,1
99243,1
99245,1
99246,1
99247,1
99248,1
99249,1
99250,1
99251,1
99252,1
99253,1
99254,1
99255,1
99256,1
99257,1
99258,1
99259,1
99260,1
99261,1
99262,1
99263,1
99264,1
99265,1
99266,1
99267,1
99268,1
99269,1
99270,1
99271,1
99272,1
99273,1
99274,1
99275,1
99276,1
99277,1
99278,1
99279,1
99280,1
99281,1
99282,1
99283,1
99284,1
99285,1
99286,1
99287,1
99288,1
99289,1
99290,1
99291,1
99292,1
99293,1
99294,1
99295,1
99296,1
99297,1
99298,1
99299,1
99300,1
99301,1
99302,1
99303,1
99304,1
99305,1
99306,1
99307,1
99308,1
99309,1
99310,1
99311,1
99312,1
99313,1
99314,1
99315,1
99316,1
99317,1
99318,1
99319,1
99320,1
99321,1
99322,1
99323,1
99324,1
99325,1
99326,1
99327,1
99328,1
99329,1
99330,1
99331,1
99332,1
99333,1
99334,1
99335,1
99336,1
99337,1
99338,1
99339,1
99340,1
99341,1
99342,1
99343,1
99344,1
99345,1
99346,1
99347,1
99348,1
99349,1
99350,1
99351,1
99352,1
99353,1
99354,1
99355,1
99356,1
99357,1
99358,1
99359,1
99360,1
99361,1
99362,1
99363,1
99364,1
99365,1
99366,1
99367,1
99368,1
99369,1
99370,1
99371,1
99372,1
99373,1
99374,1
99375,1
99376,1
99377,1
99378,1
99379,1
99380,1
99381,1
99382,1
99383,1
99384,1
99385,1
99386,1
99387,1
99388,1
99389,1
99390,1
99391,1
99392,1
99393,1
99394,1
99395,1
99396,1
99397,1
99398,1
99399,1
99400,1
99401,1
99402,1
99403,1
99404,1
99410,1
99411,1
99412,1
99413,1
99414,1
99415,1
99416,1
99417,1
99418,1
99419,1
99420,1
99421,1
99422,1
99423,1
99424,1
99425,1
99426,1
99427,1
99428,1
99429,1
99430,1
99431,1
99432,1
99433,1
99434,1
99435,1
99436,1
99437,1
99438,1
99439,1
99440,1
99441,1
99442,1
99443,1
99444,1
99445,1
99446,1
99447,1
99448,1
99449,1
99450,1
99451,1
99452,1
99453,1
99454,1
99455,1
99456,1
99457,1
99458,1
99459,1
99460,1
99461,1
99462,1
99463,1
99464,1
99465,1
99466,1
99467,1
99468,1
99469,1
99470,1
99471,1
99472,1
99473,1
99474,1
99475,1
99476,1
99477,1
99478,1
99479,1
99480,1
99481,1
99482,1
99483,1
99484,1
99485,1
99486,1
99487,1
99488,1
99489,1
99490,1
99491,1
99492,1
99493,1
99494,1
99495,1
99496,1
99497,1
99498,1
99499,1
99500,1
99501,1
99502,1
99503,1
99504,1
99505,1
99506,1
99507,1
99528,1
99529,1
99530,1
99531,1
99532,1
99533,1
99534,1
99535,1
99548,1
99549,1
99550,1
99551,1
99552,1
99553,1
99554,1
99555,1
99556,1
99557,1
99558,1
99559,1
99560,1
99561,1
99572,1
99575,1
99576,1
99578,1
99583,1
99584,1
99585,1
99586,1
99587,1
99588,1
99589,1
99590,1
99591,1
99592,1
99593,1
99594,1
99595,1
99596,1
99597,1
99598,1
99599,1
99600,1
99601,1
99602,1
99603,1
99604,1
99605,1
99606,1
99607,1
99608,1
99609,1
99610,1
99611,1
99612,1
99613,1
99614,1
99615,1
99616,1
99617,1
99618,1
99619,1
99620,1
99621,1
99622,1
99623,1
99624,1
99625,1
99626,1
99627,1
99628,1
99629,1
99630,1
99631,1
99632,1
99633,1
99634,1
99635,1
99636,1
99637,1
99638,1
99639,1
99640,1
99641,1
99642,1
99643,1
99644,1
99645,1
99646,1
99647,1
99648,1
99649,1
99650,1
99651,1
99652,1
99653,1
99654,1
99655,1
99656,1
99657,1
99658,1
99659,1
99660,1
99661,1
99662,1
99663,1
99664,1
99665,1
99666,1
99667,1
99668,1
99669,1
99670,1
99671,1
99672,1
99673,1
99674,1
99675,1
99676,1
99677,1
99678,1
99679,1
99680,1
99681,1
99682,1
99683,1
99684,1
99796,1
99797,1
99798,1
99840,1
99841,1
99842,1
99843,1
99844,1
99845,1
99846,1
99847,1
99848,1
99849,1
99850,1
99851,1
99852,1
99853,1
99854,1
99855,1
99856,1
99857,1
99858,1
99953,1
99956,1
99957,1
99958,1
99959,1
99960,1
99961,1
99962,1
99963,1
99965,1
99966,1
99967,1
99968,1
99969,1
99970,1
99971,1
99972,1
99973,1
99974,1
99975,1
99976,1
99977,1
99978,1
99979,1
99980,1
99981,1
99982,1
99983,1
99984,1
99985,1
99986,1
99987,1
99988,1
99989,1
99990,1
99991,1
99992,1
99993,1
99994,1
99995,1
99996,1
99997,1
99998,1
99999,1
1e5,1
100001,1
100002,1
100003,1
100004,1
100005,1
100006,1
100007,1
100008,1
100009,1
100011,1
100012,1
100013,1
100014,1
100015,1
100016,1
100017,1
100018,1
100019,1
100020,1
100021,1
100022,1
100023,1
100024,1
100025,1
100026,1
100027,1
100028,1
100029,1
100030,1
100031,1
100032,1
100033,1
100034,1
100035,1
100036,1
100037,1
100038,1
100039,1
100040,1
100041,1
100042,1
100043,1
100044,1
100045,1
100046,1
100047,1
100048,1
100049,1
100050,1
100051,1
100052,1
100053,1
100054,1
100055,1
100056,1
100057,1
100058,1
100059,1
100060,1
100061,1
100062,1
100063,1
100064,1
100065,1
100066,1
100067,1
100068,1
100069,1
100070,1
100071,1
100072,1
100073,1
100074,1
100075,1
100076,1
100077,1
100078,1
100079,1
100080,1
100081,1
100082,1
100083,1
100084,1
100085,1
100086,1
100087,1
100088,1
100089,1
100090,1
100091,1
100092,1
100093,1
100094,1
100095,1
100096,1
100097,1
100098,1
100099,1
100100,1
100101,1
100102,1
100103,1
100104,1
100105,1
100106,1
100107,1
100108,1
100109,1
100110,1
100111,1
100112,1
100113,1
100114,1
100115,1
100116,1
100117,1
100118,1
100119,1
100120,1
100121,1
100122,1
100123,1
100124,1
100125,1
100126,1
100127,1
100128,1
100131,1
100132,1
100133,1
100134,1
100135,1
100136,1
100137,1
100138,1
100139,1
100140,1
100141,1
100142,1
100143,1
100144,1
100145,1
100146,1
100147,1
100148,1
100149,1
100150,1
100151,1
100152,1
100153,1
100154,1
100155,1
100156,1
100157,1
100158,1
100159,1
100160,1
100161,1
100162,1
100163,1
100164,1
100165,1
100166,1
100167,1
100168,1
100169,1
100170,1
100171,1
100172,1
100173,1
100174,1
100175,1
100176,1
100177,1
100178,1
100179,1
100180,1
100181,1
100182,1
100183,1
100184,1
100185,1
100186,1
100187,1
100188,1
100189,1
100190,1
100191,1
100192,1
100193,1
100194,1
100195,1
100196,1
100197,1
100198,1
100199,1
100200,1
100201,1
100202,1
100203,1
100204,1
100205,1
100206,1
100207,1
100208,1
100209,1
100210,1
100211,1
100212,1
100213,1
100214,1
100215,1
100216,1
100217,1
100218,1
100219,1
100220,1
100221,1
100222,1
100223,1
100224,1
100225,1
100226,1
100227,1
100228,1
100249,1
100250,1
100251,1
100252,1
100253,1
100254,1
100255,1
100268,1
100269,1
100270,1
100271,1
100272,1
100273,1
100274,1
100275,1
100276,1
100277,1
100278,1
100279,1
100280,1
100281,1
100282,1
100283,1
100293,1
100294,1
100296,1
100299,1
100300,1
100302,1
100304,1
100305,1
100306,1
100307,1
100308,1
100309,1
100310,1
100311,1
100312,1
100313,1
100314,1
100315,1
100316,1
100317,1
100318,1
100319,1
100320,1
100321,1
100322,1
100323,1
100324,1
100325,1
100326,1
100327,1
100328,1
100329,1
100330,1
100331,1
100332,1
100333,1
100334,1
100335,1
100336,1
100337,1
100338,1
100339,1
100340,1
100341,1
100342,1
100343,1
100344,1
100345,1
100346,1
100347,1
100348,1
100349,1
100350,1
100351,1
100352,1
100353,1
100354,1
100355,1
100356,1
100357,1
100358,1
100359,1
100360,1
100361,1
100362,1
100363,1
100364,1
100365,1
100366,1
100367,1
100368,1
100369,1
100370,1
100371,1
100372,1
100373,1
100374,1
100375,1
100376,1
100377,1
100378,1
100379,1
100380,1
100381,1
100382,1
100383,1
100384,1
100385,1
100386,1
100387,1
100388,1
100389,1
100390,1
100391,1
100392,1
100393,1
100394,1
100395,1
100396,1
100397,1
100398,1
100399,1
100400,1
100401,1
100402,1
100403,1
100404,1
100516,1
100517,1
100518,1
100519,1
100560,1
100561,1
100562,1
100563,1
100564,1
100565,1
100566,1
100567,1
100568,1
100569,1
100570,1
100571,1
100572,1
100573,1
100574,1
100575,1
100576,1
100577,1
100578,1
100672,1
100673,1
100674,1
100675,1
100676,1
100677,1
100678,1
100679,1
100680,1
100681,1
100682,1
100683,1
100686,1
100687,1
100688,1
100689,1
100690,1
100691,1
100692,1
100693,1
100694,1
100695,1
100696,1
100697,1
100698,1
100699,1
100700,1
100701,1
100702,1
100703,1
100704,1
100705,1
100706,1
100707,1
100708,1
100709,1
100710,1
100711,1
100712,1
100714,1
100715,1
100716,1
100717,1
100718,1
100719,1
100720,1
100721,1
100722,1
100723,1
100724,1
100725,1
100726,1
100727,1
100728,1
100729,1
100730,1
100732,1
100733,1
100734,1
100735,1
100736,1
100737,1
100738,1
100739,1
100740,1
100741,1
100742,1
100743,1
100744,1
100745,1
100746,1
100747,1
100748,1
100749,1
100750,1
100751,1
100752,1
100753,1
100754,1
100755,1
100756,1
100757,1
100758,1
100759,1
100760,1
100761,1
100763,1
100764,1
100765,1
100766,1
100767,1
100768,1
100769,1
100770,1
100771,1
100772,1
100773,1
100774,1
100775,1
100776,1
100777,1
100778,1
100779,1
100780,1
100781,1
100782,1
100783,1
100784,1
100785,1
100786,1
100787,1
100788,1
100789,1
100790,1
100791,1
100792,1
100793,1
100794,1
100795,1
100796,1
100797,1
100798,1
100799,1
100800,1
100801,1
100802,1
100803,1
100804,1
100805,1
100806,1
100807,1
100808,1
100809,1
100810,1
100811,1
100812,1
100813,1
100814,1
100815,1
100816,1
100817,1
100818,1
100819,1
100820,1
100821,1
100822,1
100823,1
100824,1
100825,1
100826,1
100827,1
100828,1
100829,1
100830,1
100831,1
100832,1
100833,1
100834,1
100835,1
100836,1
100837,1
100838,1
100839,1
100840,1
100841,1
100842,1
100843,1
100844,1
100845,1
100846,1
100847,1
100852,1
100853,1
100854,1
100855,1
100856,1
100857,1
100858,1
100859,1
100860,1
100861,1
100862,1
100863,1
100864,1
100865,1
100866,1
100867,1
100868,1
100869,1
100870,1
100871,1
100872,1
100873,1
100874,1
100875,1
100876,1
100877,1
100878,1
100879,1
100880,1
100881,1
100882,1
100883,1
100884,1
100885,1
100886,1
100887,1
100888,1
100889,1
100890,1
100891,1
100892,1
100893,1
100894,1
100895,1
100896,1
100897,1
100898,1
100899,1
100900,1
100901,1
100902,1
100903,1
100904,1
100905,1
100906,1
100907,1
100908,1
100909,1
100910,1
100911,1
100912,1
100913,1
100914,1
100915,1
100916,1
100917,1
100918,1
100919,1
100920,1
100921,1
100922,1
100923,1
100924,1
100925,1
100926,1
100927,1
100928,1
100929,1
100930,1
100931,1
100932,1
100933,1
100934,1
100935,1
100936,1
100937,1
100938,1
100939,1
100940,1
100941,1
100942,1
100943,1
100944,1
100945,1
100946,1
100947,1
100948,1
100969,1
100970,1
100971,1
100972,1
100973,1
100974,1
100987,1
100988,1
100989,1
100990,1
100991,1
100992,1
100993,1
100994,1
100995,1
100996,1
100997,1
100998,1
100999,1
101002,1
101003,1
101004,1
101012,1
101013,1
101022,1
101024,1
101025,1
101026,1
101027,1
101028,1
101029,1
101030,1
101031,1
101032,1
101033,1
101034,1
101035,1
101036,1
101037,1
101038,1
101039,1
101040,1
101041,1
101042,1
101043,1
101044,1
101045,1
101046,1
101047,1
101048,1
101049,1
101050,1
101051,1
101052,1
101053,1
101054,1
101055,1
101056,1
101057,1
101058,1
101059,1
101060,1
101061,1
101062,1
101063,1
101064,1
101065,1
101066,1
101067,1
101068,1
101069,1
101070,1
101071,1
101072,1
101073,1
101074,1
101075,1
101076,1
101077,1
101078,1
101079,1
101080,1
101081,1
101082,1
101083,1
101084,1
101085,1
101086,1
101087,1
101088,1
101089,1
101090,1
101091,1
101092,1
101093,1
101094,1
101095,1
101096,1
101097,1
101098,1
101099,1
101100,1
101101,1
101102,1
101103,1
101104,1
101105,1
101106,1
101107,1
101108,1
101109,1
101110,1
101111,1
101112,1
101113,1
101114,1
101115,1
101116,1
101117,1
101118,1
101119,1
101120,1
101121,1
101122,1
101123,1
101124,1
101236,1
101237,1
101238,1
101239,1
101279,1
101280,1
101281,1
101282,1
101283,1
101284,1
101285,1
101286,1
101287,1
101288,1
101289,1
101290,1
101291,1
101292,1
101293,1
101294,1
101295,1
101296,1
101297,1
101298,1
101299,1
101335,1
101336,1
101337,1
101338,1
101339,1
101340,1
101341,1
101342,1
101343,1
101389,1
101390,1
101391,1
101392,1
101393,1
101394,1
101395,1
101396,1
101397,1
101398,1
101399,1
101400,1
101401,1
101402,1
101403,1
101406,1
101407,1
101408,1
101409,1
101410,1
101411,1
101412,1
101413,1
101414,1
101415,1
101416,1
101417,1
101418,1
101419,1
101420,1
101421,1
101422,1
101423,1
101424,1
101425,1
101426,1
101427,1
101428,1
101429,1
101430,1
101431,1
101432,1
101433,1
101434,1
101435,1
101436,1
101437,1
101438,1
101439,1
101440,1
101441,1
101442,1
101443,1
101444,1
101445,1
101446,1
101447,1
101448,1
101449,1
101450,1
101452,1
101453,1
101454,1
101455,1
101456,1
101457,1
101458,1
101459,1
101460,1
101461,1
101462,1
101463,1
101464,1
101465,1
101466,1
101467,1
101468,1
101469,1
101470,1
101471,1
101472,1
101473,1
101474,1
101475,1
101476,1
101477,1
101478,1
101479,1
101480,1
101481,1
101482,1
101483,1
101484,1
101485,1
101486,1
101487,1
101488,1
101489,1
101490,1
101491,1
101492,1
101493,1
101494,1
101495,1
101496,1
101497,1
101498,1
101499,1
101500,1
101501,1
101502,1
101503,1
101504,1
101505,1
101506,1
101507,1
101508,1
101509,1
101510,1
101511,1
101512,1
101513,1
101514,1
101515,1
101516,1
101517,1
101518,1
101519,1
101520,1
101521,1
101522,1
101523,1
101524,1
101525,1
101526,1
101527,1
101528,1
101529,1
101530,1
101531,1
101532,1
101533,1
101534,1
101535,1
101536,1
101537,1
101538,1
101539,1
101540,1
101541,1
101542,1
101543,1
101544,1
101545,1
101546,1
101547,1
101548,1
101549,1
101550,1
101551,1
101552,1
101553,1
101554,1
101555,1
101556,1
101557,1
101558,1
101559,1
101560,1
101561,1
101562,1
101563,1
101564,1
101565,1
101566,1
101567,1
101568,1
101572,1
101573,1
101574,1
101575,1
101576,1
101577,1
101578,1
101579,1
101580,1
101581,1
101582,1
101583,1
101584,1
101585,1
101586,1
101587,1
101588,1
101589,1
101590,1
101591,1
101592,1
101593,1
101594,1
101595,1
101596,1
101597,1
101598,1
101599,1
101600,1
101601,1
101602,1
101603,1
101604,1
101605,1
101606,1
101607,1
101608,1
101609,1
101610,1
101611,1
101612,1
101613,1
101614,1
101615,1
101616,1
101617,1
101618,1
101619,1
101620,1
101621,1
101622,1
101623,1
101624,1
101625,1
101626,1
101627,1
101628,1
101629,1
101630,1
101631,1
101632,1
101633,1
101634,1
101635,1
101636,1
101637,1
101638,1
101639,1
101640,1
101641,1
101642,1
101643,1
101644,1
101645,1
101646,1
101647,1
101648,1
101649,1
101650,1
101651,1
101652,1
101653,1
101654,1
101655,1
101656,1
101657,1
101658,1
101660,1
101661,1
101662,1
101663,1
101664,1
101665,1
101666,1
101667,1
101668,1
101669,1
101690,1
101691,1
101692,1
101693,1
101707,1
101708,1
101709,1
101710,1
101711,1
101712,1
101713,1
101714,1
101715,1
101716,1
101717,1
101719,1
101720,1
101721,1
101722,1
101723,1
101724,1
101725,1
101726,1
101727,1
101728,1
101729,1
101730,1
101731,1
101732,1
101733,1
101734,1
101744,1
101745,1
101746,1
101747,1
101748,1
101749,1
101750,1
101751,1
101752,1
101753,1
101754,1
101755,1
101756,1
101757,1
101758,1
101759,1
101760,1
101761,1
101762,1
101763,1
101764,1
101765,1
101766,1
101767,1
101768,1
101769,1
101770,1
101771,1
101772,1
101773,1
101774,1
101775,1
101776,1
101777,1
101778,1
101779,1
101780,1
101781,1
101782,1
101783,1
101784,1
101785,1
101786,1
101787,1
101788,1
101789,1
101790,1
101791,1
101792,1
101793,1
101794,1
101795,1
101796,1
101797,1
101798,1
101799,1
101800,1
101801,1
101802,1
101803,1
101804,1
101805,1
101806,1
101807,1
101808,1
101809,1
101810,1
101811,1
101812,1
101813,1
101814,1
101815,1
101816,1
101817,1
101818,1
101819,1
101820,1
101821,1
101822,1
101823,1
101824,1
101825,1
101826,1
101827,1
101828,1
101829,1
101830,1
101831,1
101832,1
101833,1
101834,1
101835,1
101836,1
101837,1
101838,1
101839,1
101840,1
101841,1
101842,1
101843,1
101844,1
101845,1
101846,1
101958,1
101959,1
101998,1
101999,1
102e3,1
102001,1
102002,1
102003,1
102004,1
102005,1
102006,1
102007,1
102008,1
102009,1
102010,1
102011,1
102012,1
102013,1
102014,1
102015,1
102016,1
102017,1
102018,1
102019,1
102053,1
102054,1
102055,1
102056,1
102057,1
102058,1
102059,1
102060,1
102061,1
102062,1
102063,1
102064,1
102065,1
102108,1
102109,1
102110,1
102111,1
102112,1
102113,1
102114,1
102115,1
102116,1
102117,1
102118,1
102119,1
102120,1
102121,1
102122,1
102125,1
102126,1
102127,1
102128,1
102129,1
102130,1
102131,1
102132,1
102133,1
102134,1
102135,1
102136,1
102137,1
102138,1
102139,1
102140,1
102141,1
102142,1
102143,1
102144,1
102145,1
102146,1
102147,1
102148,1
102149,1
102150,1
102151,1
102152,1
102153,1
102154,1
102155,1
102156,1
102157,1
102158,1
102159,1
102160,1
102161,1
102162,1
102163,1
102164,1
102165,1
102166,1
102167,1
102168,1
102169,1
102170,1
102171,1
102172,1
102173,1
102174,1
102175,1
102176,1
102177,1
102178,1
102179,1
102180,1
102181,1
102182,1
102183,1
102184,1
102185,1
102186,1
102187,1
102188,1
102189,1
102190,1
102191,1
102192,1
102193,1
102194,1
102195,1
102196,1
102197,1
102198,1
102199,1
102200,1
102201,1
102202,1
102203,1
102204,1
102205,1
102206,1
102207,1
102208,1
102209,1
102210,1
102211,1
102212,1
102213,1
102215,1
102216,1
102217,1
102218,1
102219,1
102220,1
102221,1
102222,1
102223,1
102224,1
102225,1
102226,1
102227,1
102228,1
102229,1
102230,1
102231,1
102232,1
102233,1
102234,1
102235,1
102236,1
102237,1
102238,1
102239,1
102240,1
102241,1
102242,1
102243,1
102244,1
102245,1
102246,1
102247,1
102248,1
102249,1
102250,1
102251,1
102252,1
102253,1
102254,1
102255,1
102256,1
102257,1
102258,1
102259,1
102260,1
102261,1
102262,1
102263,1
102264,1
102265,1
102266,1
102267,1
102268,1
102269,1
102270,1
102271,1
102272,1
102273,1
102274,1
102275,1
102276,1
102277,1
102278,1
102279,1
102280,1
102281,1
102282,1
102283,1
102284,1
102285,1
102286,1
102287,1
102288,1
102290,1
102291,1
102292,1
102293,1
102294,1
102295,1
102296,1
102297,1
102298,1
102299,1
102300,1
102301,1
102302,1
102303,1
102304,1
102305,1
102306,1
102307,1
102308,1
102309,1
102310,1
102311,1
102312,1
102313,1
102314,1
102315,1
102316,1
102317,1
102318,1
102319,1
102320,1
102321,1
102322,1
102323,1
102324,1
102325,1
102326,1
102327,1
102328,1
102329,1
102330,1
102331,1
102332,1
102333,1
102334,1
102335,1
102336,1
102337,1
102338,1
102339,1
102340,1
102341,1
102342,1
102343,1
102344,1
102345,1
102346,1
102347,1
102348,1
102349,1
102350,1
102351,1
102352,1
102353,1
102354,1
102355,1
102356,1
102357,1
102358,1
102359,1
102360,1
102361,1
102362,1
102363,1
102364,1
102365,1
102366,1
